year2,sic1,fsize,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2008,52,h) 500 to 999,1573,31843,819317,807813,1707,5.5,633,2,119117,41125,77992,5.1,14.7,95447,16525,78922,2,11.8,23670,2.9,23.6,0,4,4,6002
2008,52,i) 1000 to 2499,1022,40004,983056,962213,2415,6.2,893,2.3,156179,58188,97991,6,16.2,116392,23918,92474,2.5,12.1,39787,4.1,24.2,1,2,64,
2008,52,j) 2500 to 4999,413,34361,721149,712166,1890,5.6,685,2,87217,29277,57940,4.1,12.2,79807,8754,71053,1.2,11.2,7410,1,22.4,0,,,
2008,52,k) 5000 to 9999,353,40927,1045403,1040884,2846,7.1,1445,3.6,143980,60263,83717,5.8,13.8,135206,30667,104539,2.9,13,8774,0.8,26,0,,,
2008,52,l) 10000+,631,264824,10159810,10051593,12347,4.7,4280,1.6,1112447,344030,768417,3.4,11.1,899366,90857,808509,0.9,8.9,213081,2.2,17.8,0,,,
2008,60,a) 1 to 4,327454,328028,629349,654708,46284,13.8,63675,18.9,138813,89692,49121,13.7,21.2,190718,120655,70063,18.4,29.1,-51905,-7.9,42.4,0,48713,48713,96218
2008,60,b) 5 to 9,74036,76355,459433,470796,2262,3,2788,3.6,74571,24461,50110,5.2,15.8,97516,32218,65298,6.8,20.7,-22945,-4.9,31.6,0,2328,2335,28182
2008,60,c) 10 to 19,32120,37926,421366,429046,1286,3.4,1368,3.6,63777,21814,41963,5.1,14.9,79515,29365,50150,6.8,18.5,-15738,-3.6,29.8,0,962,965,24845
2008,60,d) 20 to 49,19138,32521,565808,570741,1386,4.3,963,3,82458,29373,53085,5.1,14.4,93230,36057,57173,6.3,16.3,-10772,-1.9,28.8,0,505,539,29578
2008,60,e) 50 to 99,7197,22120,464133,466234,1061,4.9,466,2.1,64724,23399,41325,5,13.9,69193,29847,39346,6.4,14.8,-4469,-0.9,27.8,0,173,186,23751
2008,60,f) 100 to 249,5063,28679,641176,634955,1974,7.1,411,1.5,93273,37964,55309,6,14.7,82159,35872,46287,5.6,12.9,11114,1.8,25.8,0,92,149,29497
2008,60,g) 250 to 499,2064,21116,447096,444692,1696,8.3,488,2.4,65336,20205,45131,4.5,14.7,60614,14931,45683,3.4,13.6,4722,1.1,27.2,1,10,34,
2008,60,h) 500 to 999,1175,16371,371858,366304,1410,8.9,505,3.2,58788,24688,34100,6.7,16,47611,10803,36808,2.9,13,11177,3,26,0,3,5,3300
2008,60,i) 1000 to 2499,1126,26465,551605,545512,2238,8.6,1556,6,87982,36370,51612,6.7,16.1,75847,25419,50428,4.7,13.9,12135,2.2,27.8,1,1,1,
2008,60,j) 2500 to 4999,594,23028,509022,506337,2397,10.7,1334,5.9,70298,24872,45426,4.9,13.9,65176,18590,46586,3.7,12.9,5122,1,25.8,0,,,
2008,60,k) 5000 to 9999,412,16774,437974,437905,1816,11.1,1027,6.3,67416,23961,43455,5.5,15.4,67455,16172,51283,3.7,15.4,-39,0,30.8,0,,,
2008,60,l) 10000+,543,120714,3028147,3024104,16310,13.8,12067,10.2,494813,208456,286357,6.9,16.4,487179,135533,351646,4.5,16.1,7634,0.3,32.2,0,,,
2008,70,a) 1 to 4,1353079,1353888,2820708,2810018,234832,17.4,226745,16.8,790251,523858,266393,18.6,28.1,780268,484126,296142,17.2,27.8,9983,0.3,55.6,0,166852,166873,374402
2008,70,b) 5 to 9,490501,493787,3199626,3190770,17562,3.6,16718,3.4,595645,209266,386379,6.6,18.7,580021,200411,379610,6.3,18.2,15624,0.5,36.4,0,13897,13929,169776
2008,70,c) 10 to 19,265013,275481,3565439,3544281,7525,2.7,6975,2.5,562757,174393,388364,4.9,15.9,523982,168832,355150,4.8,14.8,38775,1.1,29.6,0,5527,5548,143295
2008,70,d) 20 to 49,151739,181323,4598087,4565248,4553,2.5,3938,2.2,663148,179311,483837,3.9,14.5,601503,196628,404875,4.3,13.2,61645,1.3,26.4,0,2769,2784,166579
2008,70,e) 50 to 99,49604,80982,3437267,3385802,2079,2.6,1474,1.8,507900,126956,380944,3.7,15,407162,140480,266682,4.1,12,100738,3,24,0,873,900,117376
2008,70,f) 100 to 249,30937,82043,4600844,4520141,2577,3.2,1298,1.6,610117,147688,462429,3.3,13.5,455597,155154,300443,3.4,10.1,154520,3.4,20.2,0,424,526,125879
2008,70,g) 250 to 499,10287,49899,3208543,3158365,3053,6.2,1085,2.2,436851,94183,342668,3,13.8,340036,,265338,,10.8,96815,3,21.6,1,67,67,
2008,70,h) 500 to 999,5261,42304,3075712,3017497,3466,8.4,1039,2.5,413916,112530,301386,3.7,13.7,295958,,234681,,9.8,117958,3.9,19.6,1,26,79,36022
2008,70,i) 1000 to 2499,3658,41575,4286301,4241705,3998,9.9,1510,3.7,503441,133889,369552,3.2,11.9,415058,,323398,,9.8,88383,2.1,19.6,1,14,15,41326
2008,70,j) 2500 to 4999,1389,28980,3121959,3076112,2501,8.9,964,3.4,376217,104959,271258,3.4,12.2,284731,,204549,,9.3,91486,2.9,18.6,1,5,9,33939
2008,70,k) 5000 to 9999,842,28660,3072402,3036482,3236,11.6,1541,5.5,355967,78069,277898,2.6,11.7,284349,67605,216744,2.2,9.4,71618,2.3,18.8,1,1,1,
2008,70,l) 10000+,875,147714,9975830,9902253,16220,11.2,11560,8,1519061,600430,918631,6.1,15.3,1376076,379580,996496,3.8,13.9,142985,1.4,27.8,0,,,
2009,07,a) 1 to 4,65498,65505,137860,142308,12370,18.5,16178,24.2,43343,,,,30.5,54926,,19938,,38.6,-11583,-8.1,61,1,8406,8406,18994
2009,07,b) 5 to 9,25938,25961,165829,170332,794,3,1004,3.9,30080,9577,20503,5.6,17.7,39854,12026,27828,7.1,23.4,-9774,-5.7,35.4,0,674,674,8191
2009,07,c) 10 to 19,16222,16370,211104,216884,248,1.5,330,2,25150,6083,19067,2.8,11.6,37195,8337,28858,3.8,17.1,-12045,-5.5,23.2,0,212,212,5438
2009,07,d) 20 to 49,7142,7572,198027,205585,94,1.2,139,1.8,19734,4204,15530,2,9.6,35331,7589,27742,3.7,17.2,-15597,-7.6,19.2,0,71,71,4246
2009,07,e) 50 to 99,1414,1835,91773,95333,173,9.8,40,2.3,11865,3914,7951,4.1,12.4,19421,4868,14553,5.1,20.4,-7556,-8,24.8,0,21,21,2960
2009,07,f) 100 to 249,661,1001,89369,90294,42,4.2,29,2.9,16183,8112,8071,9,17.9,18350,6538,11812,7.2,20.3,-2167,-2.4,35.8,0,10,10,2886
2009,07,g) 250 to 499,161,361,42539,43534,26,7.3,17,4.8,7624,2560,5064,5.9,17.5,9614,2130,7484,4.9,22.1,-1990,-4.6,35,0,3,3,1980
2009,07,h) 500 to 999,78,285,28518,30351,32,11.7,9,3.3,6156,1831,4325,6,20.3,9822,2498,7324,8.2,32.4,-3666,-12.1,40.6,1,1,1,
2009,07,i) 1000 to 2499,53,390,26726,26292,14,3.6,16,4.1,9251,4003,5248,15.2,35.2,8383,537,7846,2,31.9,868,3.3,63.8,0,,,
2009,07,j) 2500 to 4999,31,81,28251,27524,5,6.3,2,2.5,8487,104,8383,0.4,30.8,7032,,1831,,25.5,1455,5.3,51,1,1,1,
2009,07,k) 5000 to 9999,29,802,60367,48080,132,17.3,57,7.5,41127,,,,85.5,16553,2968,13585,6.2,34.4,24574,51.1,68.8,1,,,
2009,07,l) 10000+,24,1225,41283,41359,41,3.3,43,3.5,2429,968,1461,2.3,5.9,2581,435,2146,1.1,6.2,-152,-0.3,11.8,0,,,
2009,10,a) 1 to 4,10025,10035,21165,21215,1694,16.9,1814,18.1,6145,4258,1887,20.1,29,6481,4196,2285,19.8,30.5,-336,-1.5,58,0,1241,1241,3100
2009,10,b) 5 to 9,3666,3700,24217,24683,214,5.8,227,6.1,5560,2582,2978,10.5,22.5,6715,2708,4007,11,27.2,-1155,-4.7,45,0,179,179,2250
2009,10,c) 10 to 19,2554,2607,34386,34835,101,3.9,87,3.4,6649,2629,4020,7.5,19.1,7741,2247,5494,6.5,22.2,-1092,-3.1,38.2,0,74,74,1942
2009,10,d) 20 to 49,1904,2047,56187,57473,65,3.2,67,3.3,8972,3340,5632,5.8,15.6,11695,3208,8487,5.6,20.3,-2723,-4.7,31.2,0,50,50,2819
2009,10,e) 50 to 99,704,997,41977,43185,23,2.3,27,2.7,6802,1908,4894,4.4,15.8,9347,2359,6988,5.5,21.6,-2545,-5.8,31.6,0,14,14,1971
2009,10,f) 100 to 249,453,875,54868,54878,49,5.7,23,2.7,10183,4306,5877,7.8,18.6,10408,2300,8108,4.2,19,-225,-0.4,37.2,0,8,8,2158
2009,10,g) 250 to 499,189,618,40988,41057,65,10.9,22,3.7,6321,1609,4712,3.9,15.4,6472,658,5814,1.6,15.8,-151,-0.4,30.8,0,,,
2009,10,h) 500 to 999,116,647,43323,41255,80,12.9,23,3.7,9183,3995,5188,9.7,22.3,5101,1967,3134,4.8,12.4,4082,9.9,24.8,0,,,
2009,10,i) 1000 to 2499,111,883,62371,64132,92,10.8,35,4.1,9181,3732,5449,5.8,14.3,13225,3594,9631,5.6,20.6,-4044,-6.3,28.6,0,,,
2009,10,j) 2500 to 4999,66,806,74704,75390,32,3.9,61,7.4,9126,1457,7669,1.9,12.1,10508,1081,9427,1.4,13.9,-1382,-1.8,24.2,0,,,
2009,10,k) 5000 to 9999,36,1254,70771,71102,173,14.1,128,10.4,13375,4296,9079,6,18.8,14055,5008,9047,7,19.8,-680,-1,37.6,0,,,
2009,10,l) 10000+,52,1291,96287,94110,135,10.6,100,7.9,12290,1372,10918,1.5,13.1,7937,1678,6259,1.8,8.4,4353,4.7,16.8,0,,,
2009,15,a) 1 to 4,237742,237753,480636,557606,28143,10.8,79861,30.5,111565,61393,50172,11,20,273330,171410,101920,30.7,49,-161765,-29,40,0,49030,49030,108285
2009,15,b) 5 to 9,92424,92444,549147,607959,1580,1.7,4320,4.6,80589,19136,61453,3.1,13.3,200417,51532,148885,8.5,33,-119828,-19.7,26.6,0,3188,3188,38172
2009,15,c) 10 to 19,54844,54950,678897,739226,536,1,1345,2.4,79471,13437,66034,1.8,10.8,202241,34086,168155,4.6,27.4,-122770,-16.6,21.6,0,1076,1076,27594
2009,15,d) 20 to 49,33781,34107,928838,1010975,222,0.6,512,1.5,93911,12032,81879,1.2,9.3,259952,27764,232188,2.7,25.7,-166041,-16.4,18.6,0,389,398,21874
2009,15,e) 50 to 99,10000,10552,611927,666440,65,0.6,101,1,63536,6012,57524,0.9,9.5,173354,11829,161525,1.8,26,-109818,-16.5,19,0,69,69,9034
2009,15,f) 100 to 249,4447,5373,565237,618899,39,0.7,72,1.3,49159,5354,43805,0.9,7.9,156483,10679,145804,1.7,25.3,-107324,-17.4,15.8,0,29,29,8271
2009,15,g) 250 to 499,1079,1890,291480,311056,72,3.9,28,1.5,33515,3777,29738,1.2,10.8,73493,2196,71297,0.7,23.6,-39978,-12.8,21.6,1,2,2,
2009,15,h) 500 to 999,404,1155,178181,195450,34,3,22,1.9,16073,3036,13037,1.6,8.2,50610,2832,47778,1.4,25.9,-34537,-17.7,16.4,1,1,1,
2009,15,i) 1000 to 2499,253,1171,180970,195801,47,4,45,3.8,18651,4114,14537,2.1,9.5,48312,4303,44009,2.2,24.7,-29661,-15.2,19,1,1,1,
2009,15,j) 2500 to 4999,109,949,126277,134720,17,1.8,39,4.1,10748,1488,9260,1.1,8,27633,1902,25731,1.4,20.5,-16885,-12.5,16,0,,,
2009,15,k) 5000 to 9999,67,774,106712,118975,62,7.7,121,15.1,12542,2350,10192,2,10.5,37068,9174,27894,7.7,31.2,-24526,-20.7,21,0,,,
2009,15,l) 10000+,74,1630,174783,182726,103,6.3,137,8.3,21405,5025,16380,2.8,11.7,37425,6043,31382,3.3,20.5,-16020,-8.8,23.4,0,,,
2009,20,a) 1 to 4,88303,88328,195283,214370,11675,12.6,22081,23.8,47566,30609,16957,14.3,22.2,88336,54981,33355,25.6,41.2,-40770,-19,44.4,0,16063,16065,41985
2009,20,b) 5 to 9,51696,51757,324305,349013,1562,3,2732,5.2,46486,19433,27053,5.6,13.3,97211,33632,63579,9.6,27.9,-50725,-14.6,26.6,0,2275,2277,28359
2009,20,c) 10 to 19,41642,41989,537110,575013,802,1.9,1485,3.5,55163,20359,34804,3.5,9.6,132088,37530,94558,6.5,23,-76925,-13.4,19.2,0,1203,1207,31479
2009,20,d) 20 to 49,35751,37526,1032563,1103615,676,1.8,1049,2.8,86197,34343,51854,3.1,7.8,229926,54214,175712,4.9,20.8,-143729,-13,15.6,0,725,735,42725
2009,20,e) 50 to 99,15091,17933,961016,1019051,425,2.4,545,3,89180,35909,53271,3.5,8.8,206859,46431,160428,4.6,20.3,-117679,-11.5,17.6,0,239,245,32432
2009,20,f) 100 to 249,9723,15236,1288060,1364771,418,2.7,488,3.2,114297,47004,67293,3.4,8.4,269982,56823,213159,4.2,19.8,-155685,-11.4,16.8,0,115,117,34721
2009,20,g) 250 to 499,3353,8178,892734,943402,242,3,244,3,59629,17164,42465,1.8,6.3,161624,19182,142442,2,17.1,-101995,-10.8,12.6,0,8,11,5206
2009,20,h) 500 to 999,1804,7109,864409,927050,205,2.9,263,3.7,49770,9687,40083,1,5.4,175174,27107,148067,2.9,18.9,-125404,-13.5,10.8,1,2,2,
2009,20,i) 1000 to 2499,1283,8595,1229057,1298788,250,2.9,333,3.9,76956,23994,52962,1.8,5.9,216838,36551,180287,2.8,16.7,-139882,-10.8,11.8,1,1,1,
2009,20,j) 2500 to 4999,582,6194,1030984,1090514,250,4,316,5.1,57496,12405,45091,1.1,5.3,176556,31048,145508,2.8,16.2,-119060,-10.9,10.6,1,1,1,
2009,20,k) 5000 to 9999,357,7115,1038053,1099092,381,5.3,541,7.5,49931,8137,41794,0.7,4.5,173690,25449,148241,2.3,15.8,-123759,-11.3,9,0,,,
2009,20,l) 10000+,379,12207,3452648,3569443,358,2.9,861,6.9,238935,33388,205547,0.9,6.7,472701,89107,383594,2.5,13.2,-233766,-6.5,13.4,0,,,
2009,40,a) 1 to 4,106382,106488,210906,220737,18132,16.5,27275,24.8,57939,39044,18895,17.7,26.2,81029,54516,26513,24.7,36.7,-23090,-10.5,52.4,0,19488,19490,40575
2009,40,b) 5 to 9,32769,33186,207954,216387,1120,3.3,1817,5.4,38254,13473,24781,6.2,17.7,56289,21627,34662,10,26,-18035,-8.3,35.4,0,1426,1426,17578
2009,40,c) 10 to 19,20510,21611,269542,279963,489,2.2,894,4.1,37109,11677,25432,4.2,13.3,58838,20661,38177,7.4,21,-21729,-7.7,26.6,0,654,654,17023
2009,40,d) 20 to 49,14207,17073,409748,424634,317,1.8,539,3.1,45001,13204,31797,3.1,10.6,75753,22215,53538,5.2,17.8,-30752,-7.2,21.2,0,296,296,17203
2009,40,e) 50 to 99,5145,8523,322246,330897,295,3.5,271,3.2,34879,10780,24099,3.3,10.5,52956,15223,37733,4.6,16,-18077,-5.5,21,0,85,101,10989
2009,40,f) 100 to 249,3375,9276,419702,429027,332,3.6,239,2.6,42424,13221,29203,3.1,9.9,61644,14025,47619,3.3,14.4,-19220,-4.5,19.8,0,28,30,8204
2009,40,g) 250 to 499,1215,5719,264505,269536,498,8.9,229,4.1,33903,12701,21202,4.7,12.6,43965,13332,30633,4.9,16.3,-10062,-3.7,25.2,0,10,56,6775
2009,40,h) 500 to 999,695,5819,253344,259485,430,7.5,280,4.9,27359,10021,17338,3.9,10.5,39754,6719,33035,2.6,15.3,-12395,-4.8,21,1,2,102,
2009,40,i) 1000 to 2499,623,9358,365199,372617,931,10.2,499,5.5,45228,21938,23290,5.9,12.1,60151,12405,47746,3.3,16.1,-14923,-4,24.2,1,1,1,
2009,40,j) 2500 to 4999,326,7325,340917,344183,619,8.5,533,7.3,42698,15528,27170,4.5,12.4,49683,9343,40340,2.7,14.4,-6985,-2,24.8,0,,,
2009,40,k) 5000 to 9999,258,10664,424963,428223,480,4.5,537,5,43212,13132,30080,3.1,10.1,49832,9464,40368,2.2,11.6,-6620,-1.5,20.2,0,,,
2009,40,l) 10000+,395,60385,2942958,3011729,7027,11.6,6957,11.5,277445,111049,166396,3.7,9.2,415927,92256,323671,3.1,13.8,-138482,-4.6,18.4,0,,,
2009,50,a) 1 to 4,159860,160409,332686,348746,20711,12.5,33314,20.1,73424,45427,27997,13,21.1,109391,70256,39135,20.1,31.4,-35967,-10.3,42.2,0,23772,23773,52739
2009,50,b) 5 to 9,65665,67246,414643,430853,1297,1.9,2481,3.7,55120,15218,39902,3.5,12.8,88907,28580,60327,6.6,20.6,-33787,-7.8,25.6,0,1892,1892,23118
2009,50,c) 10 to 19,44051,47864,570606,591983,587,1.2,1385,2.9,57845,13295,44550,2.2,9.8,101687,29628,72059,5,17.2,-43842,-7.4,19.6,0,860,862,22165
2009,50,d) 20 to 49,29361,38360,827518,859842,423,1.1,959,2.5,66954,15237,51717,1.8,7.8,132940,36152,96788,4.2,15.5,-65986,-7.7,15.6,0,427,438,24803
2009,50,e) 50 to 99,10181,19340,605039,627415,345,1.8,401,2.1,50703,12312,38391,2,8.1,96562,22695,73867,3.6,15.4,-45859,-7.3,16.2,0,109,137,14673
2009,50,f) 100 to 249,6142,19904,691916,712553,448,2.3,415,2.1,53956,15630,38326,2.2,7.6,95809,21563,74246,3,13.4,-41853,-5.8,15.2,0,46,48,13110
2009,50,g) 250 to 499,2181,12447,409459,419723,568,4.6,338,2.7,36671,10528,26143,2.5,8.7,58489,7744,50745,1.8,13.9,-21818,-5.2,17.4,1,3,4,
2009,50,h) 500 to 999,1122,8576,305435,315229,410,4.8,232,2.7,25836,7824,18012,2.5,8.2,45440,8411,37029,2.7,14.4,-19604,-6.2,16.4,1,2,2,
2009,50,i) 1000 to 2499,936,11358,371069,380280,645,5.7,514,4.6,40318,13248,27070,3.5,10.6,58861,12191,46670,3.2,15.5,-18543,-4.9,21.2,0,,,
2009,50,j) 2500 to 4999,475,10237,321235,327119,596,5.9,409,4,35475,12606,22869,3.9,10.8,47718,9762,37956,3,14.6,-12243,-3.8,21.6,0,,,
2009,50,k) 5000 to 9999,322,10398,356558,363007,918,9,514,5,42486,16128,26358,4.4,11.7,55519,10006,45513,2.8,15.3,-13033,-3.6,23.4,0,,,
2009,50,l) 10000+,369,36970,1306430,1319439,3806,10.5,2517,6.9,167193,57566,109627,4.4,12.7,197834,57222,140612,4.3,15,-30641,-2.3,25.4,0,,,
2009,52,a) 1 to 4,439611,440461,1043502,1085961,83175,18.4,114673,25.3,330968,240264,90704,22.1,30.5,433976,307314,126662,28.3,40,-103008,-9.5,61,0,89933,89934,248499
2009,52,b) 5 to 9,223308,226834,1471276,1514416,14335,6.3,16204,7.1,316015,176686,139329,11.7,20.9,409795,192098,217697,12.7,27.1,-93780,-6.2,41.8,0,13312,13378,163130
2009,52,c) 10 to 19,145808,155492,1950530,2000542,6676,4.3,7185,4.6,322283,166508,155775,8.3,16.1,428425,166460,261965,8.3,21.4,-106142,-5.3,32.2,0,5439,5524,140097
2009,52,d) 20 to 49,93875,116057,2759529,2831525,4037,3.5,3564,3.1,345356,169542,175814,6,12.2,494243,146078,348165,5.2,17.5,-148887,-5.3,24.4,0,2059,2140,114706
2009,52,e) 50 to 99,27199,49356,1721600,1789821,1636,3.3,1207,2.5,162580,57254,105326,3.2,9.1,301041,59272,241769,3.3,16.8,-138461,-7.7,18.2,0,290,386,37784
2009,52,f) 100 to 249,11493,46504,1503729,1556184,1649,3.6,1129,2.4,134775,49205,85570,3.2,8.7,242640,50960,191680,3.3,15.6,-107865,-6.9,17.4,0,109,347,32362
2009,52,g) 250 to 499,3265,34876,885881,907307,2106,6.1,1191,3.5,100427,40431,59996,4.5,11.1,143533,22401,121132,2.5,15.8,-43106,-4.7,22.2,0,10,63,7073
2009,52,h) 500 to 999,1571,31608,789082,800578,1942,6.3,638,2.1,89337,35302,54035,4.4,11.2,112448,14656,97792,1.8,14,-23111,-2.8,22.4,0,3,3,3481
2009,52,i) 1000 to 2499,1006,40801,949763,959179,2412,6,1084,2.7,121330,55054,66276,5.7,12.6,140279,18930,121349,2,14.6,-18949,-2,25.2,0,3,315,6973
2009,52,j) 2500 to 4999,403,35216,731947,745968,2233,6.5,495,1.4,81668,40637,41031,5.4,10.9,109852,10771,99081,1.4,14.7,-28184,-3.8,21.8,0,,,
2009,52,k) 5000 to 9999,320,40442,911414,935102,1995,5,1286,3.2,92661,40767,51894,4.4,9.9,141297,29634,111663,3.2,15.1,-48636,-5.2,19.8,0,,,
2009,52,l) 10000+,611,260463,9803804,9898265,11918,4.6,6162,2.4,822596,311237,511359,3.1,8.3,1014190,130012,884178,1.3,10.2,-191594,-1.9,16.6,0,,,
2009,60,a) 1 to 4,307742,308427,590260,620887,38008,11.8,67460,21,118685,74095,44590,11.9,19.1,187000,123486,63514,19.9,30.1,-68315,-11,38.2,0,48065,48068,92017
2009,60,b) 5 to 9,70073,72450,436173,445090,1730,2.4,2670,3.7,69261,20451,48810,4.6,15.6,88119,28597,59522,6.4,19.8,-18858,-4.2,31.2,0,1897,1897,22765
2009,60,c) 10 to 19,30499,35842,399097,407312,764,2.1,1403,3.9,55325,16499,38826,4.1,13.6,72830,25850,46980,6.3,17.9,-17505,-4.3,27.2,0,766,815,19655
2009,60,d) 20 to 49,18325,30954,536568,547145,654,2.1,1148,3.7,65313,19923,45390,3.6,11.9,88001,33070,54931,6,16.1,-22688,-4.2,23.8,0,421,468,24539
2009,60,e) 50 to 99,6975,21724,444265,448464,599,2.8,554,2.6,51501,16444,35057,3.7,11.5,60997,22660,38337,5.1,13.6,-9496,-2.1,23,0,123,252,16252
2009,60,f) 100 to 249,5004,28709,623182,630651,1027,3.6,760,2.7,67116,25022,42094,4,10.6,83648,35126,48522,5.6,13.3,-16532,-2.7,21.2,0,79,128,23526
2009,60,g) 250 to 499,1962,21136,432426,428822,1990,9.8,526,2.6,59607,22010,37597,5.1,13.9,52962,9745,43217,2.3,12.4,6645,1.5,24.8,1,3,3,
2009,60,h) 500 to 999,1207,18258,381809,390268,1908,10.6,1337,7.4,50954,20141,30813,5.2,13.1,67979,19341,48638,5,17.4,-17025,-4.3,26.2,0,5,498,7056
2009,60,i) 1000 to 2499,1085,25152,519057,532422,1741,7,1197,4.8,63916,26085,37831,4.9,12,90701,32704,57997,6.1,17,-26785,-5,24,1,2,8,
2009,60,j) 2500 to 4999,579,22129,489947,492379,2073,9.6,1061,4.9,61619,19748,41871,4,12.5,67242,16075,51167,3.3,13.7,-5623,-1.2,25,0,,,
2009,60,k) 5000 to 9999,375,15616,414406,423493,1035,6.6,1247,7.9,47354,16518,30836,3.9,11.2,65667,13596,52071,3.2,15.5,-18313,-4.3,22.4,0,,,
2009,60,l) 10000+,502,118892,2841954,2924610,12666,10.6,14235,11.9,364086,161467,202619,5.5,12.4,529894,142138,387756,4.9,18.1,-165808,-5.7,24.8,0,,,
2009,70,a) 1 to 4,1323374,1324396,2730337,2787980,203176,15.1,260610,19.4,694020,,,,24.9,850856,,307400,,30.5,-156836,-5.6,49.8,1,177582,177595,391198
2009,70,b) 5 to 9,485204,488681,3119096,3158212,15413,3.2,17389,3.6,534053,185661,348392,5.9,16.9,624257,205860,418397,6.5,19.8,-90204,-2.9,33.8,0,13643,13650,165996
2009,70,c) 10 to 19,262187,272622,3467361,3507129,6039,2.2,7303,2.7,490764,144779,345985,4.1,14,578511,170085,408426,4.8,16.5,-87747,-2.5,28,0,5291,5299,136558
2009,70,d) 20 to 49,150305,179032,4457287,4521263,3247,1.8,4347,2.4,545023,141612,403411,3.1,12.1,682961,194290,488671,4.3,15.1,-137938,-3,24.2,0,2537,2622,149971
2009,70,e) 50 to 99,48777,78748,3270402,3320776,1509,1.9,1719,2.2,384688,94579,290109,2.8,11.6,491536,131315,360221,4,14.8,-106848,-3.2,23.2,0,750,808,100619
2009,70,f) 100 to 249,31094,81621,4478086,4539052,2160,2.7,1399,1.7,451838,110465,341373,2.4,10,578252,141054,437198,3.1,12.7,-126414,-2.7,20,0,355,409,104946
2009,70,g) 250 to 499,10150,50924,3074924,3118095,3361,6.7,1457,2.9,341276,82137,259139,2.6,10.9,429965,79539,350426,2.6,13.8,-88689,-2.9,21.8,1,57,91,
2009,70,h) 500 to 999,5237,43556,2996846,3023391,3258,7.6,1339,3.1,346597,106908,239689,3.5,11.5,400250,64584,335666,2.1,13.2,-53653,-1.7,23,0,25,47,32226
2009,70,i) 1000 to 2499,3611,42025,4111445,4160662,3495,8.5,1614,3.9,411245,105412,305833,2.5,9.9,510242,110858,399384,2.7,12.3,-98997,-2.4,19.8,0,19,71,46328
2009,70,j) 2500 to 4999,1394,30441,3062568,3092250,2610,8.7,1449,4.9,303199,90932,212267,2.9,9.8,363187,,302444,,11.7,-59988,-1.9,19.6,1,1,1,
2009,70,k) 5000 to 9999,816,29467,3009289,3016294,4059,14.3,2116,7.4,321511,,,,10.7,338193,57932,280261,1.9,11.2,-16682,-0.5,21.4,1,,,
2009,70,l) 10000+,1491,141553,9576259,9804380,11634,8.1,16132,11.2,1011031,312619,698412,3.2,10.3,1478489,381093,1097396,3.9,15.1,-467458,-4.8,20.6,0,,,
2010,07,a) 1 to 4,66335,66350,140493,141032,13822,20.8,14101,21.2,46425,30158,16267,21.4,32.9,47503,29892,17611,21.2,33.7,-1078,-0.8,65.8,1,7450,7450,
2010,07,b) 5 to 9,25508,25536,168400,166718,1009,4,765,3,34627,12081,22546,7.2,20.8,31262,9189,22073,5.5,18.8,3365,2,37.6,0,513,513,6254
2010,07,c) 10 to 19,16137,16278,212922,213766,203,1.2,262,1.6,27159,5074,22085,2.4,12.7,28847,6356,22491,3,13.5,-1688,-0.8,25.4,0,180,180,4470
2010,07,d) 20 to 49,6869,7295,193826,196150,97,1.3,107,1.5,21419,4972,16447,2.5,10.9,26067,5381,20686,2.7,13.3,-4648,-2.4,21.8,0,56,56,3136
2010,07,e) 50 to 99,1292,1581,85587,86436,59,3.8,43,2.7,12872,4833,8039,5.6,14.9,14570,4401,10169,5.1,16.9,-1698,-2,29.8,0,15,15,1887
2010,07,f) 100 to 249,633,1093,84850,84805,43,4,21,1.9,16269,8114,8155,9.6,19.2,16178,4329,11849,5.1,19.1,91,0.1,38.2,0,7,7,1981
2010,07,g) 250 to 499,169,429,45883,46107,25,6,6,1.4,9543,3121,6422,6.8,20.7,9990,2144,7846,4.7,21.7,-447,-1,41.4,0,3,3,2119
2010,07,h) 500 to 999,68,266,23771,24925,32,12.8,1,0.4,3462,806,2656,3.2,13.9,5770,,4350,,23.1,-2308,-9.2,27.8,1,1,1,
2010,07,i) 1000 to 2499,59,578,34016,32986,18,3.1,18,3.1,10806,,,,32.8,8745,1082,7663,3.3,26.5,2061,6.3,53,1,,,
2010,07,j) 2500 to 4999,31,214,26966,27734,7,3.3,6,2.8,7697,,,,27.8,9233,,1892,,33.3,-1536,-5.5,55.6,1,,,
2010,07,k) 5000 to 9999,20,518,36880,46077,39,7.8,6,1.2,18523,820,17703,1.8,40.2,36917,,36721,,80.1,-18394,-39.9,80.4,1,,,
2010,07,l) 10000+,25,1231,40610,40936,29,2.4,17,1.4,4142,,,,10.1,4794,,3137,,11.7,-652,-1.6,20.2,1,,,
2010,10,a) 1 to 4,9779,9792,20178,20995,1517,15.1,1967,19.6,5208,3556,1652,16.9,24.8,6841,4548,2293,21.7,32.6,-1633,-7.8,49.6,0,1336,1336,3256
